Si,Sj,Ei,Ej,Ii,Ij,Ri,Rj,Hi,Hj,Ui,Uj,Mi,Mj
5598799.820343921,22405582.774595734,0.000674811993550728,0.0027004994755933324,0.0031444448793382157,0.012583611181840457,36401200.17583687,145594417.21012023,0.0010239753136625917,0.0023994724259103106,0.0002832494325611949,0.00047895339826980473,1.1338292119321525e-05,2.669070375939332e-06
5598799.820247476,22405582.774209775,0.0006362943310950007,0.0025463573911951934,0.0029649627901145396,0.011865349958775077,36401200.17615131,145594417.2113786,0.0009655277351965167,0.002262512724812685,0.0002670818144549611,0.000451615177098837,1.0691112589749935e-05,2.516722236368092e-06
5598799.820156536,22405582.773845848,0.0005999752222146687,0.0024010135985200257,0.0027957253773220857,0.011188086441136608,36401200.17644781,145594417.21256515,0.0009104162908472957,0.00213337055770804,0.0002518370290060591,0.0004258373962552048,1.0080873486389435e-05,2.373069991755016e-06
5598799.820070787,22405582.773502693,0.0005657291754464328,0.0022639658989790814,0.0026361478840328106,0.010549480516726953,36401200.176727384,145594417.21368396,0.0008584505571828244,0.0020115997070279576,0.0002374624017973202,0.00040153098727767,9.505466282895094e-06,2.2376172882273216e-06
5598799.819989933,22405582.773179125,0.0005334378622670016,0.0021347407590279806,0.002485678930718816,0.009947325644850074,36401200.176991,145594417.2147389,0.0008094509799596715,0.001896779424879086,0.0002239082650161759,0.00037861196564630174,8.962902805711559e-06,2.1098961033453907e-06
5598799.819913694,22405582.772874027,0.0005029897082389094,0.0020128916739917246,0.0023437986101003346,0.009379541232170663,36401200.17723957,145594417.21573365,0.0007632482537204506,0.0017885129792590665,0.00021112778584071496,0.0003570011405962604,8.451308364443976e-06,1.989465128970015e-06
5598799.819841806,22405582.772586342,0.00047427950749336366,0.0018979976252811081,0.002210016690738083,0.00884416544375194,36401200.17747395,145594417.21667162,0.0007196827368031337,0.0016864262832529597,0.00019907680462127883,0.0003366238414950962,7.96891527434114e-06,1.8759082464341325e-06
5598799.819774021,22405582.772315077,0.0004472080592180656,0.0017896616256698346,0.0020838709231629474,0.008339348424432968,36401200.17769495,145594417.21755603,0.0006786038997410339,0.0015901666024737316,0.00018771368229847742,0.00031740965983813774,7.5140567485094835e-06,1.7688330887503883e-06
5598799.819710106,22405582.7720593,0.000421681824893979,0.0016875093476059054,0.0019649254426902657,0.007863345907123637,36401200.17790333,145594417.21838996,0.0006398698051475524,0.0014994013362807173,0.00017699915653042147,0.00029929220597050784,7.085161138754022e-06,1.6678696848865937e-06
5598799.819649839,22405582.77181812,0.00039761260509671664,0.001591187829817764,0.0018527692634000348,0.0074145131859324545,36401200.178099826,145594417.2191763,0.0006033466172885764,0.001413816868564895,0.00016689620603205948,0.000282208879695188,6.680746505146904e-06,1.5726691814247276e-06
5598799.819593011,22405582.771590706,0.0003749172347458132,0.0015003642577461986,0.0017470148580793748,0.006991299433302762,36401200.1782851,145594417.21991774,0.000568908139647987,0.0013331174841301726,0.00015736992265788199,0.00026610065397453204,6.299415495560119e-06,1.482902637186491e-06
5598799.819539428,22405582.77137627,0.0003535172957488962,0.0014147248135880988,0.0016472968192206,0.006592242341521726,36401200.1784598,145594417.22061688,0.000536435378888462,0.0012570243469265379,0.00014838739078601053,0.00025091187097786994,5.939850517469875e-06,1.3982598866605525e-06
5598799.819488903,22405582.771174077,0.0003333388460478693,0.0013339735919786788,0.0015532705964483192,0.006215963070087173,36401200.17862453,145594417.2212761,0.0005058161337009584,0.001185274536604635,0.00013991757358691663,0.00023659004977050126,5.600809185350041e-06,1.3184484683043453e-06
5598799.819441262,22405582.770983424,0.00031431216413089634,0.001257831577565587,0.001464611306013061,0.005861161481474191,36401200.17877986,145594417.2218977,0.0004769446071222544,0.001117620140062841,0.00013193120578380396,0.0002230857049796005,5.281120027924286e-06,1.2431926140174348e-06
5598799.81939634,22405582.770803653,0.0002963715081274114,0.0011860356809421679,0.0013810126082379342,0.00552661164883989,36401200.17892633,145594417.2224838,0.0004497210409810208,0.0010538273948479308,0.00012440069253411687,0.0002103521758104849,4.979678440444408e-06,1.1722322962948384e-06
5598799.819353983,22405582.770634145,0.0002794548886537699,0.0011183378296087852,0.001302185649039623,0.0052111576201443344,36401200.17906443,145594417.22303647,0.0004240513712093464,0.0009936758814495798,0.00011730001408278822,0.00019834546482245746,4.695442868008977e-06,1.1053223297679781e-06
5598799.819314043,22405582.77047431,0.00026350385462466574,0.0010545041108212586,0.0012278580618664146,0.004913709424051658,36401200.17919465,145594417.2235576,0.0003998469028287415,0.0009369577616978993,0.00011060463585778191,0.0001870240859071595,4.427431206734719e-06,1.042231524028867e-06
5598799.819276383,22405582.7703236,0.0002484632912902398,0.0009943139633647401,0.0011577730266047062,0.004633239303810744,36401200.17931744,145594417.22404897,0.00037702400348761894,0.0008834770606324877,0.00010429142369729018,0.00017634892094416346,4.17471741034581e-06,9.827418848103317e-07
5598799.819240873,22405582.770181492,0.00023428122980104985,0.0009375594154604122,0.0010916883822022837,0.004368778166102617,36401200.17943321,145594417.2245123,0.0003555038144913554,0.0008330489893616916,9.833856391567611e-05,0.00016628308463851886,3.936428290456002e-06,9.266478607621488e-07
5598799.819207389,22405582.770047493,0.00022090866764290021,0.0008840443661717874,0.0010293757899422652,0.004119412232584438,36401200.17954238,145594417.22494918,0.0003352119783264727,0.000785499306572396,9.272548793197137e-05,0.00015679179707323417,3.711740499487765e-06,8.737556332205235e-07
5598799.819175816,22405582.769921146,0.0002082993993210903,0.0008335839078276908,0.0009706199444766187,0.0038842798825603517,36401200.179645315,145594417.2253611,0.0003160783817374734,0.0007406637164842121,8.743280120050316e-05,0.00014784226353633452,3.499877685803702e-06,8.238824465168877e-07
5598799.8191460455,22405582.76980201,0.00019640985670905413,0.0007860036871207294,0.0009152178298931749,0.0036625686758698546,36401200.17974237,145594417.22574952,0.0002980369134686001,0.0006983873011678544,8.244221619808963e-05,0.00013940356120727024,3.300107811220504e-06,7.768559765120704e-07
5598799.8191179745,22405582.769689675,0.00018519895850975618,0.000741139302673688,0.0008629780182456682,0.003453512545707015,36401200.1798339,145594417.2261158,0.0002810252358334596,0.0006585239852662322,7.773648923625915e-05,0.00013144653231115188,3.1117406216367948e-06,7.32513735173971e-07
5598799.819091505,22405582.76958375,0.00017462796830969556,0.0006988357369922934,0.0008137200081230527,0.003256389151671051,36401200.1799202,145594417.22646114,0.00026498456932323245,0.000620936031268744,7.329936088016503e-05,0.00012394368337163475,2.9341252620352725e-06,6.90702509141403e-07
5598799.819066548,22405582.76948387,0.00016466036073505986,0.0006589468208416052,0.0007672736009726865,0.0030705173839024043,36401200.18000157,145594417.2267868,0.0002498594895092369,0.0005854935635948274,6.911549976832952e-05,0.000116869090214349,2.766648027618379e-06,6.512778303342103e-07
5598799.819043014,22405582.769389693,0.00015526169524756597,0.0006213347281953199,0.0007234783130224299,0.002895255009680485,36401200.1800783,145594417.22709385,0.00023559773553809952,0.0005520741198423609,6.517044963910105e-05,0.00011019830839263962,2.6087302433071344e-06,6.141034767804809e-07
5598799.8190208245,22405582.76930089,0.00014639949714392048,0.0005858695000129169,0.0006821828207697001,0.0027299964543515006,36401200.18015064,145594417.22738338,0.00022215002955783714,0.0005205622276503767,6.145057938078912e-05,0.00010390828872611703,2.4598262642762616e-06,5.79051001936097e-07
5598799.818999901,22405582.769217156,0.00013804314534772444,0.0005524285951991757,0.0006432444381215142,0.0025741707089189337,36401200.18021886,145594417.22765636,0.00020946990645092506,0.0004908490057140426,5.794303593288832e-05,9.797729766018388e-05,2.3194215906169804e-06,5.459992908703001e-07
5598799.818980172,22405582.769138202,0.00013016376660611502,0.0005208964671945214,0.0006065286233789077,0.0024272393570668755,36401200.18028318,145594417.22791377,0.00019751355328603875,0.00046283178757332933,5.4635699875654346e-05,9.238484217136222e-05,2.1870310896131485e-06,5.148341417837868e-07
5598799.818961569,22405582.769063756,0.00012273413572556807,0.0004911641647332125,0.00057190851436224,0.0022886947147990923,36401200.18034384,145594417.22815648,0.00018623965793373702,0.0004364137668754592,5.151714355458351e-05,8.711159895895096e-05,2.0621973194882866e-06,4.854478714133751e-07
5598799.818944028,22405582.768993556,0.00011572858150215135,0.00046312895538989295,0.0005392644900711295,0.0021580580762658257,36401200.18040103,145594417.22838536,0.00017560926632301778,0.00041150366288543856,4.857659159510626e-05,8.213934767835469e-05,1.944488948831616e-06,4.577389429598185e-07
5598799.818927487,22405582.768927366,0.00010912289802119453,0.00043669397061376887,0.0005084837573644469,0.0020348780597172216,36401200.180454955,145594417.22860116,0.00016558564784553389,0.00038801540508893,4.580388367106351e-05,7.745090798538908e-05,1.8334992662418406e-06,4.316116152531652e-07
5598799.818911891,22405582.768864952,0.00010289426101989421,0.0004117678710239158,0.0004794599612322411,0.0019187290478682533,36401200.180505805,145594417.22880465,0.0001561341684424089,0.00036586783579769367,4.3189439398322336e-05,7.303008017403633e-05,1.7288447750391196e-06,4.069756119434443e-07
5598799.818897186,22405582.768806104,9.70211490238664e-05,0.0003882645308092287,0.00045209281731299584,0.001809209717286211,36401200.18055375,145594417.22899652,0.0001472221709351371,0.000344984429730029,4.0724225232230075e-05,6.886158920254015e-05,1.6301638681896198e-06,3.837458095736507e-07
5598799.818883319,22405582.76875061,9.148326898515375e-05,0.0003661027401425397,0.00042628776538646956,0.0017059416517194357,36401200.18059896,145594417.22917745,0.00013881886218708266,0.0003252930295972992,3.839972325452988e-05,6.493103191443733e-05,1.537115578864186e-06,3.618419434572422e-07
5598799.818870245,22405582.768698286,8.626148616474848e-05,0.0003452059245806707,0.00040195564264485336,0.001608568034576,36401200.18064159,145594417.22934803,0.00013089520670569416,0.000306725596782928,3.620790174188907e-05,6.12248272721619e-05,1.4493784023139966e-06,3.4118833034388715e-07
5598799.818857916,22405582.76864895,8.133775801735804e-05,0.00032550188048087887,0.0003790123756133177,0.001516752416034534,36401200.18068179,145594417.22950888,0.0001234238263178045,0.0002892179762524046,3.4141187414347676e-05,5.773016943126757e-05,1.3666491849925016e-06,3.2171360691520003e-07
5598799.818846291,22405582.768602427,7.66950718499688e-05,0.00030692252551949354,0.0003573786896554575,0.0014301775505272563,36401200.18071969,145594417.22966054,0.00011637890557137032,0.0002727096748820042,3.219243926779892e-05,5.443498349312852e-05,1.2886420770852804e-06,3.0335048320690683e-07
5598799.818835329,22405582.76855856,7.231738603880305e-05,0.00028940366345072565,0.0003369798350599055,0.0013485443005784295,36401200.18075543,145594417.22980356,0.0001097361025367915,0.0002571436524402978,3.0354923900086757e-05,5.1327883783233796e-05,1.2150875448285557e-06,2.8603551010545126e-07
5598799.818824993,22405582.7685172,6.818957460155925e-05,0.0002728847622928329,0.00031774532876167557,0.0012715706032107317,36401200.18078913,145594417.22993842,0.00010347246469960763,0.0002424661245002409,2.8622292245466235e-05,4.83981345109169e-05,1.1457314392036787e-06,2.697088601156859e-07
5598799.818815248,22405582.7684782,6.429737493341903e-05,0.0002573087451752191,0.00029960871080581984,0.0011989904953482251,36401200.180820905,145594417.23006558,9.756634965396086e-05,0.0002286263766008564,2.6988557637038718e-05,4.563561267459054e-05,1.0803341177896971e-06,2.5431412064214634e-07
5598799.818806059,22405582.768441424,6.062733852623592e-05,0.00024262179312379358,0.00028250731471192165,0.0011305531948484465,36401200.18085086,145594417.23018548,9.199735032280174e-05,0.00021557658901639478,2.5448075121362477e-05,4.303077308431544e-05,1.0186696167397876e-06,2.3979809906964506e-07
5598799.818797394,22405582.76840675,5.716678450062862e-05,0.00022877315910316482,0.00026638205094597667,0.0010660222339883606,36401200.180879116,145594417.23029855,8.67462244464559e-05,0.00020327167152750717,2.399552195376571e-05,4.057461538084771e-05,9.605248700205337e-07,2.261106389696893e-07
5598799.818789223,22405582.768374052,5.390375579042054e-05,0.00021571499267313902,0.0002511772027515047,0.0010051746424101576,36401200.18090575,145594417.23040515,8.179482809591779e-05,0.0001916691076235262,2.2625879206968664e-05,3.825865293720781e-05,9.056989732163208e-07,2.1320444679767214e-07
5598799.818781519,22405582.76834322,5.0826977828032254e-05,0.00020340217465366782,0.00023684023363443834,0.0009478001767037696,36401200.18093087,145594417.23050568,7.712605298114365e-05,0.00018072880759753538,2.133441442946821e-05,3.6074883535318666e-05,8.540024893551162e-07,2.0103492848203152e-07
5598799.818774255,22405582.76831415,4.792581958807461e-05,0.00019179216122697265,0.00022332160583660095,0.0008937005939641262,36401200.18095455,145594417.23060045,7.2723767337729e-05,0.00017041297002663575,2.011666529376552e-05,3.4015761716393525e-05,8.052567943570905e-07,1.8956003534075395e-07
5598799.818767405,22405582.76828674,4.5190256854538546e-05,0.0001808448369381795,0.0002105746091705558,0.0008426889668131082,36401200.18097688,145594417.23068982,6.857276018771962e-05,0.0001606859511587902,1.8968424177937497e-05,3.207417270953777e-05,7.592934598444433e-07,1.7874011879282525e-07
5598799.818760946,22405582.768260892,4.2610837584660734e-05,0.00017052237608654569,0.00019855519962440793,0.0007945890375194333,36401200.18099794,145594417.2307741,6.46586887819638e-05,0.00015151414175494573,1.7885723627277625e-05,3.0243407848481595e-05,7.159536711798898e-07,1.6853779336262165e-07
5598799.8187548565,22405582.76823652,4.0178649249788663e-05,0.00016078911202835065,0.00018722184717889927,0.0007492346089847991,36401200.18101779,145594417.23085356,6.096802904240652e-05,0.00014286585096089338,1.686482264577275e-05,2.8517141391502542e-05,6.750876787229871e-07,1.5891780750388665e-07
